mean,std,max,peak_to_peak,rms,Label
0.01589,0.43991,0.840669,0.857353,0.440197,1
0.019871,0.440252,0.857065,0.887675,0.4407,1
0.002811,0.423952,0.650678,0.051613,0.423961,0
0.019673,0.443664,0.836915,0.884924,0.4441,1
0.002814,0.424936,0.645839,0.050863,0.424946,0
0.002213,0.424657,0.665734,0.114199,0.424663,0
0.014648,0.4397,0.83521,0.846602,0.439944,1
0.016074,0.440105,0.836479,0.937021,0.440399,1
0.016036,0.441735,0.842062,0.817958,0.442026,1
0.002834,0.423899,0.630261,0,0.423908,0
0.017758,0.438899,0.825425,0.7812,0.439258,1
0.003863,0.424821,0.652462,0.061301,0.424839,0
0.015857,0.440666,0.832056,0.894489,0.440951,1
0.017801,0.444353,0.820753,0.848206,0.444709,1
0.003238,0.424738,0.652358,0.048686,0.424751,0
0.002155,0.425042,0.642681,0.062477,0.425048,0
0.003318,0.42375,0.637789,0.030216,0.423763,0
0.015383,0.441055,0.835449,0.845029,0.441324,1
0.003739,0.424145,0.640491,0.054611,0.424162,0
0.003617,0.424317,0.640372,0.043093,0.424333,0
0.003508,0.425065,0.653659,0.068923,0.42508,0
0.003627,0.424116,0.659909,0.067853,0.424132,0
0.004016,0.425004,0.656688,0.07375,0.425023,0
0.015449,0.439002,0.843757,0.855173,0.439274,1
0.015132,0.441466,0.866299,0.924549,0.441725,1
0.013804,0.441103,0.836044,0.884739,0.441319,1
0.016291,0.440568,0.83354,0.894202,0.440869,1
0.017924,0.436361,0.821369,0.7366,0.436729,1
0.003583,0.425022,0.650712,0.08276,0.425037,0
0.00265,0.425013,0.643929,0.060359,0.425022,0
0.015992,0.43976,0.823214,0.835084,0.44005,1
0.016835,0.441222,0.852419,0.866441,0.441543,1
0.013127,0.439552,0.8418,0.874583,0.439748,1
0.003049,0.423492,0.649474,0.048972,0.423503,0
0.017053,0.443808,0.832279,0.870789,0.444136,1
0.01532,0.443587,0.82359,0.823371,0.443852,1
0.003277,0.425105,0.640649,0.026007,0.425117,0
0.003107,0.424732,0.642496,0.043046,0.424743,0
0.003252,0.424923,0.651066,0.067038,0.424935,0
0.002316,0.424311,0.646193,0.039643,0.424317,0
0.002628,0.424207,0.64884,0.058758,0.424215,0
0.014174,0.444088,0.850842,0.870235,0.444314,1
0.004519,0.423857,0.650322,0.088474,0.423881,0
0.003326,0.42421,0.657439,0.073834,0.424223,0
0.003222,0.424664,0.659574,0.054677,0.424676,0
0.0033,0.424767,0.662649,0.08949,0.42478,0
0.00301,0.424053,0.670713,0.093397,0.424064,0
0.00375,0.424665,0.652084,0.064828,0.424682,0
0.017435,0.439858,0.833056,0.897746,0.440203,1
0.014075,0.437706,0.83241,0.818929,0.437932,1
0.015177,0.439341,0.843092,0.91025,0.439604,1
0.00399,0.424512,0.641642,0.040908,0.424531,0
0.003598,0.425083,0.657783,0.08975,0.425098,0
0.014225,0.44179,0.849746,0.90529,0.442019,1
0.014367,0.443046,0.816561,0.834548,0.443279,1
0.016708,0.440593,0.836605,0.909897,0.44091,1
0.016043,0.439749,0.850906,0.824376,0.440041,1
0.013938,0.440228,0.809794,0.853851,0.440448,1
0.00345,0.424343,0.653899,0.059186,0.424357,0
0.017317,0.440282,0.850788,0.831292,0.440623,1
0.003268,0.424805,0.64005,0.060035,0.424818,0
0.017001,0.439984,0.832192,0.847178,0.440312,1
0.003065,0.424445,0.64211,0.029209,0.424456,0
0.015119,0.441612,0.833882,0.829908,0.441871,1
0.003686,0.424319,0.645812,0.045843,0.424335,0
0.0036,0.424402,0.652306,0.06254,0.424418,0
0.003412,0.425033,0.653507,0.076287,0.425047,0
0.003622,0.424712,0.652027,0.047391,0.424727,0
0.014288,0.441108,0.8457,0.842123,0.441339,1
0.003222,0.424455,0.656099,0.082439,0.424467,0
0.002674,0.424811,0.646241,0.043844,0.42482,0
0.002995,0.424284,0.645242,0.06925,0.424294,0
0.002318,0.425564,0.649031,0.076553,0.42557,0
0.004056,0.424291,0.662081,0.073887,0.424311,0
0.01732,0.44029,0.812956,0.806929,0.440631,1
0.019455,0.442242,0.843564,0.838297,0.44267,1
0.003625,0.424743,0.655443,0.080009,0.424758,0
0.002814,0.424504,0.637355,0.027628,0.424513,0
0.003494,0.42467,0.645687,0.047751,0.424684,0
0.01536,0.442856,0.83613,0.883471,0.443122,1
0.016859,0.440295,0.84324,0.941858,0.440618,1
0.003406,0.424382,0.652319,0.05707,0.424396,0
0.013886,0.441069,0.82654,0.871008,0.441288,1
0.016397,0.439856,0.838623,0.866846,0.440162,1
0.01879,0.439115,0.881501,0.910854,0.439517,1
0.013552,0.441148,0.817935,0.859861,0.441356,1
0.003114,0.424734,0.644468,0.057095,0.424746,0
0.014681,0.440435,0.841317,0.87983,0.44068,1
0.004015,0.424782,0.649356,0.056185,0.424801,0
0.003421,0.424067,0.639996,0.040985,0.424081,0
0.003262,0.424334,0.652959,0.054489,0.424347,0
0.016036,0.442892,0.858708,0.882951,0.443182,1
0.015745,0.441738,0.811702,0.773217,0.442019,1
0.002556,0.424222,0.650763,0.083612,0.42423,0
0.003131,0.425047,0.672871,0.109488,0.425058,0
0.003545,0.423992,0.646817,0.053276,0.424007,0
0.017167,0.438293,0.842184,0.845748,0.438629,1
0.012227,0.441543,0.823563,0.83237,0.441713,1
0.003356,0.425145,0.648782,0.039674,0.425158,0
0.002875,0.424337,0.653721,0.067557,0.424347,0
0.003154,0.424186,0.63969,0.038773,0.424198,0
0.014781,0.439395,0.818,0.860509,0.439643,1
0.003276,0.425051,0.662983,0.096069,0.425064,0
0.014556,0.442121,0.821007,0.830269,0.442361,1
0.003248,0.425098,0.655043,0.067755,0.42511,0
0.014466,0.440515,0.834009,0.846935,0.440752,1
0.018566,0.44247,0.872593,0.916387,0.442859,1
0.003355,0.423568,0.639122,0.057369,0.423582,0
0.013772,0.443668,0.827563,0.807046,0.443882,1
0.014321,0.440385,0.820161,0.863757,0.440618,1
0.016084,0.445755,0.825883,0.827101,0.446045,1
0.003352,0.424253,0.648047,0.056244,0.424267,0
0.003781,0.42397,0.644757,0.051215,0.423987,0
0.01384,0.442129,0.840668,0.817055,0.442346,1
0.003477,0.424682,0.649752,0.059762,0.424696,0
0.001842,0.42503,0.650597,0.058306,0.425034,0
0.003221,0.42469,0.653418,0.050832,0.424702,0
0.017118,0.440448,0.857127,0.899351,0.440781,1
0.003924,0.424635,0.648064,0.098046,0.424654,0
0.002986,0.425313,0.649716,0.054543,0.425323,0
0.014189,0.443708,0.863603,0.984997,0.443934,1
0.003438,0.423842,0.640261,0.045206,0.423856,0
0.003055,0.424518,0.645996,0.035693,0.424529,0
0.002764,0.425008,0.649492,0.050592,0.425017,0
0.017739,0.443038,0.862958,0.920421,0.443393,1
0.004119,0.423775,0.641353,0.082105,0.423795,0
0.014439,0.442279,0.81294,0.787695,0.442514,1
0.002385,0.425105,0.644604,0.063958,0.425111,0
0.018456,0.443133,0.847441,0.818039,0.443518,1
0.003598,0.424849,0.645828,0.050162,0.424865,0
0.013512,0.442557,0.81278,0.83544,0.442763,1
0.003501,0.424695,0.645888,0.058494,0.42471,0
0.015969,0.439406,0.859496,0.848967,0.439696,1
0.003837,0.424264,0.649111,0.066652,0.424281,0
0.002937,0.424412,0.638426,0.035508,0.424422,0
0.014935,0.439741,0.840244,0.856812,0.439995,1
0.003241,0.424513,0.647261,0.072999,0.424525,0
0.01676,0.441233,0.834642,0.860534,0.441551,1
0.016916,0.441068,0.839501,0.892269,0.441392,1
0.01543,0.441338,0.800711,0.776472,0.441608,1
0.00255,0.424535,0.647208,0.043777,0.424543,0
0.002704,0.424541,0.647296,0.066647,0.42455,0
0.017629,0.438469,0.833224,0.826462,0.438823,1
0.002901,0.42416,0.638164,0.041647,0.42417,0
0.00306,0.424034,0.637035,0.039224,0.424045,0
0.017548,0.442435,0.856031,0.926235,0.442783,1
0.002766,0.424532,0.656328,0.072303,0.424541,0
0.003572,0.424338,0.643761,0.03598,0.424354,0
0.003419,0.424876,0.65167,0.054929,0.42489,0
0.017074,0.440936,0.868355,0.878947,0.441266,1
0.014619,0.442585,0.835701,0.83992,0.442826,1
0.003437,0.424237,0.642715,0.072856,0.424251,0
0.012246,0.442601,0.864508,0.892774,0.44277,1
0.003303,0.424487,0.645937,0.059042,0.424499,0
0.01364,0.442916,0.818074,0.789559,0.443126,1
0.003312,0.424319,0.644025,0.044793,0.424331,0
0.01822,0.442279,0.856413,0.860529,0.442654,1
0.003941,0.424066,0.664305,0.067801,0.424084,0
0.003982,0.425115,0.681321,0.121507,0.425133,0
0.016729,0.440214,0.847285,0.861797,0.440532,1
0.015845,0.441131,0.827117,0.814868,0.441415,1
0.016573,0.441338,0.838299,0.874189,0.44165,1
0.015564,0.444479,0.834206,0.867487,0.444751,1
0.002491,0.4248,0.640224,0.051063,0.424807,0
0.015293,0.443907,0.835779,0.855751,0.44417,1
0.002858,0.424069,0.640311,0.041284,0.424078,0
0.003479,0.42435,0.650932,0.044919,0.424364,0
0.00346,0.424074,0.63684,0.037929,0.424088,0
0.017827,0.438536,0.844614,0.882756,0.438898,1
0.003871,0.424072,0.654882,0.05698,0.42409,0
0.003009,0.424037,0.632626,0.050962,0.424048,0
0.003928,0.424992,0.650022,0.077475,0.42501,0
0.016971,0.440748,0.861564,0.906476,0.441075,1
0.016664,0.44059,0.822588,0.85327,0.440905,1
0.003084,0.424136,0.644877,0.068545,0.424147,0
0.016569,0.442329,0.843946,0.90013,0.442639,1
0.015011,0.441851,0.838209,0.902163,0.442106,1
0.012893,0.443293,0.836948,0.827254,0.44348,1
0.003453,0.424365,0.667082,0.082386,0.424379,0
0.003233,0.425049,0.655531,0.065344,0.425061,0
0.012892,0.441905,0.824725,0.842669,0.442093,1
0.003439,0.42354,0.642711,0.063986,0.423554,0
0.003291,0.42487,0.641989,0.074008,0.424883,0
0.003185,0.423942,0.639756,0.05988,0.423954,0
0.015676,0.441779,0.850881,0.874459,0.442057,1
0.017426,0.442322,0.860567,0.862168,0.442665,1
0.018817,0.441378,0.858688,0.925595,0.441779,1
0.003495,0.424864,0.655442,0.09334,0.424879,0
0.019711,0.439864,0.803206,0.735772,0.440305,1
0.002884,0.424809,0.645097,0.076371,0.424819,0
0.002801,0.42403,0.654163,0.058363,0.424039,0
0.016569,0.442796,0.876631,0.97648,0.443106,1
0.014661,0.444021,0.8344,0.836105,0.444263,1
0.017677,0.440495,0.860612,0.885008,0.440849,1
0.013538,0.442661,0.818891,0.836757,0.442868,1
0.019216,0.442349,0.846014,0.87697,0.442766,1
0.003465,0.424882,0.652658,0.073943,0.424896,0
0.014904,0.443147,0.831515,0.814849,0.443398,1
0.017115,0.441542,0.857334,0.899895,0.441873,1
0.015415,0.444204,0.816301,0.783813,0.444472,1
0.003108,0.425245,0.638678,0.057035,0.425257,0
0.004515,0.424422,0.645044,0.030329,0.424446,0
0.002341,0.424537,0.637389,0.049627,0.424544,0
0.003583,0.425245,0.642355,0.066956,0.42526,0
0.016821,0.444091,0.817016,0.876468,0.444409,1
0.002945,0.424964,0.647848,0.048636,0.424975,0
0.002652,0.424351,0.645197,0.035341,0.424359,0
0.012313,0.44532,0.845434,0.889366,0.44549,1
0.016791,0.441748,0.84353,0.907579,0.442067,1
0.014129,0.442455,0.865826,0.912855,0.442681,1
0.004235,0.4247,0.655719,0.076795,0.424721,0
0.003589,0.424651,0.651424,0.062137,0.424667,0
0.00293,0.42431,0.648554,0.066818,0.42432,0
0.020062,0.442562,0.862197,0.868834,0.443017,1
0.013412,0.442987,0.826778,0.84559,0.44319,1
0.01799,0.440986,0.853782,0.88743,0.441353,1
0.015988,0.43967,0.819264,0.808554,0.43996,1
0.002956,0.424977,0.650491,0.067653,0.424987,0
0.016964,0.437644,0.862054,0.885376,0.437972,1
0.016905,0.440564,0.828383,0.868584,0.440888,1
0.014808,0.441027,0.813334,0.889261,0.441276,1
0.014996,0.441349,0.838224,0.836488,0.441603,1
0.00266,0.424077,0.641221,0.047072,0.424086,0
0.003613,0.42493,0.645703,0.061864,0.424945,0
0.003035,0.424433,0.66994,0.093655,0.424444,0
0.0197,0.437603,0.838845,0.897986,0.438047,1
0.0033,0.424426,0.64695,0.050831,0.424439,0
0.01116,0.440923,0.825723,0.795269,0.441064,1
0.002857,0.424621,0.64467,0.06962,0.424631,0
0.003706,0.424159,0.636293,0.040073,0.424176,0
0.014527,0.440181,0.830494,0.841648,0.44042,1
0.014993,0.441496,0.852426,0.84478,0.441751,1
0.013807,0.441795,0.836065,0.895603,0.442011,1
0.004035,0.424663,0.677576,0.099586,0.424683,0
0.003103,0.424337,0.644916,0.05178,0.424348,0
0.003141,0.424089,0.64383,0.031261,0.4241,0
0.002645,0.424522,0.644543,0.092399,0.42453,0
0.016687,0.442455,0.835878,0.889941,0.442769,1
0.002838,0.424557,0.645292,0.051793,0.424567,0
0.004139,0.424786,0.663716,0.088536,0.424807,0
0.01677,0.440679,0.877089,0.911015,0.440998,1
0.002658,0.424322,0.642173,0.057487,0.42433,0
0.002614,0.424645,0.643063,0.052577,0.424653,0
0.002722,0.424872,0.64728,0.093944,0.424881,0
0.015907,0.442055,0.804306,0.813165,0.442341,1
0.014491,0.44211,0.872644,0.883639,0.442347,1
0.002983,0.425027,0.643424,0.058827,0.425038,0
0.003436,0.424372,0.637499,0.041825,0.424386,0
0.022032,0.441617,0.845463,0.901587,0.442166,1
0.018472,0.44147,0.866338,0.919991,0.441856,1
0.015045,0.440093,0.849727,0.860178,0.44035,1
0.01677,0.442038,0.870245,0.957048,0.442356,1
0.003669,0.42471,0.640154,0.030651,0.424725,0
0.00251,0.424805,0.643146,0.062863,0.424812,0
0.015934,0.438409,0.843984,0.848339,0.438698,1
0.002833,0.424426,0.65348,0.074012,0.424436,0
0.003128,0.423836,0.663189,0.092737,0.423848,0
0.015991,0.444291,0.824587,0.811855,0.444579,1
0.002825,0.423858,0.652455,0.078446,0.423867,0
0.003444,0.424659,0.648129,0.050414,0.424673,0
0.016579,0.441078,0.848305,0.897542,0.441389,1
0.015509,0.444065,0.83555,0.879625,0.444336,1
0.003306,0.424383,0.641141,0.033288,0.424396,0
0.002821,0.424944,0.643973,0.050544,0.424953,0
0.003894,0.424926,0.681591,0.101353,0.424944,0
0.003471,0.424459,0.640606,0.053075,0.424474,0
0.003202,0.425005,0.637299,0.056786,0.425017,0
0.016147,0.440388,0.845448,0.840877,0.440684,1
0.017429,0.439211,0.847593,0.807271,0.439556,1
0.012842,0.441935,0.829816,0.871243,0.442122,1
0.004051,0.424274,0.641579,0.034865,0.424293,0
0.002822,0.424721,0.643712,0.049643,0.424731,0
0.003115,0.42407,0.640767,0.049465,0.424081,0
0.018179,0.442308,0.80393,0.707466,0.442681,1
0.002479,0.424577,0.646148,0.073036,0.424585,0
0.016043,0.438604,0.846144,0.941605,0.438898,1
0.01755,0.440141,0.854678,0.875912,0.440491,1
0.01497,0.44045,0.83271,0.912475,0.440705,1
0.003547,0.425208,0.648668,0.057885,0.425223,0
0.018764,0.442368,0.837588,0.855798,0.442766,1
0.016806,0.446467,0.86524,0.89566,0.446784,1
0.003174,0.424962,0.64323,0.06275,0.424974,0
0.003106,0.424466,0.657616,0.056204,0.424477,0
0.019111,0.439678,0.86339,0.895977,0.440093,1
0.017882,0.437935,0.800475,0.789784,0.4383,1
0.003271,0.424884,0.639017,0.037317,0.424896,0
0.003166,0.424201,0.645811,0.05504,0.424213,0
0.003736,0.424396,0.651742,0.068279,0.424412,0
0.018344,0.441443,0.826354,0.836364,0.441824,1
0.003259,0.424366,0.651258,0.0518,0.424379,0
0.002537,0.424975,0.659523,0.106826,0.424982,0
0.015282,0.444178,0.827767,0.836799,0.444441,1
0.017901,0.43886,0.889345,0.914358,0.439225,1
0.003395,0.424958,0.655027,0.060525,0.424971,0
0.003059,0.42401,0.660091,0.077565,0.424021,0
0.003222,0.424696,0.652566,0.076198,0.424708,0
0.014893,0.445762,0.824875,0.873142,0.44601,1
0.003516,0.424662,0.640468,0.047977,0.424677,0
0.00328,0.424684,0.649034,0.064692,0.424697,0
0.002969,0.424757,0.64683,0.069539,0.424767,0
0.003456,0.42457,0.652885,0.074282,0.424584,0
0.003411,0.42411,0.644981,0.06706,0.424124,0
0.003117,0.424052,0.652663,0.053899,0.424064,0
0.017876,0.443872,0.887194,0.932196,0.444232,1
0.00288,0.424595,0.646866,0.049766,0.424605,0
0.014776,0.445007,0.853078,0.906766,0.445252,1
0.014978,0.44102,0.83367,0.809581,0.441274,1
0.01986,0.439385,0.815756,0.855668,0.439833,1
0.003753,0.424165,0.647798,0.053662,0.424182,0
0.017352,0.439544,0.843218,0.889941,0.439887,1
0.003137,0.424305,0.652791,0.078573,0.424316,0
0.015112,0.441858,0.822137,0.883817,0.442116,1
0.003489,0.424638,0.660246,0.095271,0.424652,0
0.003103,0.42416,0.642282,0.051929,0.424172,0
0.003584,0.424714,0.656668,0.060953,0.424729,0
0.002999,0.425254,0.642322,0.042327,0.425264,0
0.012746,0.437456,0.841395,0.810167,0.437642,1
0.016304,0.442716,0.842681,0.862877,0.443016,1
0.01416,0.445003,0.8293,0.787975,0.445229,1
0.012131,0.4444,0.828149,0.88792,0.444565,1
0.00297,0.424314,0.640874,0.062885,0.424324,0
0.003375,0.424509,0.653034,0.078687,0.424523,0
0.01564,0.442764,0.839762,0.939148,0.44304,1
0.00354,0.424418,0.649081,0.079808,0.424432,0
0.003033,0.424237,0.633179,0.04963,0.424248,0
0.003385,0.42471,0.652609,0.065229,0.424723,0
0.003213,0.424087,0.64899,0.066291,0.424099,0
0.003057,0.42549,0.637201,0.056066,0.425501,0
0.016984,0.43931,0.846083,0.893852,0.439638,1
0.015135,0.44136,0.831702,0.862996,0.441619,1
0.003017,0.424846,0.651903,0.066047,0.424856,0
0.003261,0.424471,0.646949,0.044101,0.424483,0
0.00259,0.424202,0.642009,0.055928,0.42421,0
0.018687,0.441982,0.868665,0.892479,0.442377,1
0.003383,0.424456,0.663705,0.075553,0.424469,0
0.016227,0.439404,0.835785,0.896216,0.439703,1
0.003393,0.424366,0.639881,0.057532,0.424379,0
0.002781,0.424889,0.644845,0.058321,0.424898,0
0.003571,0.425746,0.64282,0.055147,0.42576,0
0.015089,0.438543,0.815027,0.779396,0.438802,1
0.016829,0.438047,0.816055,0.860961,0.438371,1
0.0032,0.424111,0.655875,0.075466,0.424123,0
0.003218,0.42495,0.642578,0.049029,0.424963,0
0.019483,0.439426,0.842029,0.870012,0.439858,1
0.002399,0.425539,0.652039,0.089561,0.425546,0
0.017545,0.439878,0.82934,0.877229,0.440227,1
0.003101,0.424336,0.645994,0.060579,0.424348,0
0.003135,0.424637,0.646357,0.041701,0.424648,0
0.003195,0.424408,0.656648,0.082883,0.42442,0
0.016807,0.439838,0.846732,0.923956,0.440159,1
0.003385,0.424839,0.640818,0.048676,0.424853,0
0.019158,0.440151,0.796498,0.810118,0.440568,1
0.004213,0.424295,0.645212,0.074311,0.424316,0
0.002689,0.424808,0.655214,0.066339,0.424817,0
0.015259,0.440898,0.816595,0.845153,0.441162,1
0.003669,0.424609,0.649223,0.044969,0.424625,0
0.018282,0.438601,0.818601,0.766351,0.438982,1
0.003186,0.424465,0.649715,0.064292,0.424477,0
0.014536,0.441159,0.830396,0.831557,0.441399,1
0.002984,0.424305,0.645913,0.054909,0.424315,0
0.00337,0.425142,0.66006,0.067824,0.425155,0
0.017706,0.438611,0.821826,0.863809,0.438968,1
0.019846,0.442722,0.833064,0.805283,0.443166,1
0.014412,0.444112,0.817489,0.815454,0.444345,1
0.003751,0.424476,0.655058,0.059433,0.424493,0
0.002838,0.425302,0.648236,0.071344,0.425311,0
0.003318,0.423894,0.645186,0.041251,0.423907,0
0.014197,0.443811,0.847019,0.870331,0.444038,1
0.017243,0.440569,0.839902,0.836295,0.440907,1
0.015531,0.442898,0.822129,0.782624,0.44317,1
0.01734,0.440169,0.815805,0.814537,0.440511,1
0.016429,0.439766,0.846861,0.856367,0.440072,1
0.015645,0.439164,0.84533,0.852833,0.439442,1
0.002317,0.425013,0.638013,0.029919,0.425019,0
0.018597,0.438173,0.839979,0.816996,0.438568,1
0.015262,0.441917,0.837208,0.844157,0.44218,1
0.016367,0.439934,0.848971,0.943521,0.440238,1
0.015837,0.438494,0.828291,0.885016,0.438779,1
0.018381,0.440428,0.838759,0.886694,0.440811,1
0.018864,0.44076,0.841305,0.767698,0.441164,1
0.015794,0.440089,0.838061,0.856952,0.440373,1
0.002406,0.424303,0.645365,0.043753,0.42431,0
0.014574,0.444203,0.858606,0.933535,0.444442,1
0.012132,0.445671,0.842423,0.818207,0.445836,1
0.003897,0.424349,0.659419,0.080053,0.424367,0
0.016176,0.440208,0.83953,0.841356,0.440505,1
0.003662,0.425461,0.644996,0.042279,0.425477,0
0.016682,0.44027,0.801337,0.807973,0.440586,1
0.015736,0.439539,0.810319,0.758117,0.439821,1
0.014272,0.44011,0.848036,0.902727,0.440341,1
0.002572,0.424976,0.645966,0.074999,0.424984,0
0.003568,0.42391,0.651596,0.058859,0.423925,0
0.018541,0.442072,0.843193,0.887003,0.442461,1
0.004043,0.4237,0.641119,0.030646,0.423719,0
0.016174,0.441013,0.847624,0.907692,0.44131,1
0.015982,0.440494,0.843505,0.874041,0.440784,1
0.003903,0.42483,0.64872,0.061455,0.424848,0
0.017463,0.440625,0.844234,0.829992,0.440971,1
0.002933,0.424043,0.64845,0.079989,0.424053,0
0.003135,0.423445,0.644457,0.041689,0.423457,0
0.003837,0.424685,0.656597,0.060918,0.424702,0
0.003402,0.424647,0.641049,0.026004,0.42466,0
0.003803,0.424495,0.640141,0.044786,0.424512,0
0.003577,0.423506,0.659037,0.070679,0.423522,0
0.014022,0.438808,0.84488,0.814759,0.439032,1
0.004048,0.423441,0.641247,0.034776,0.42346,0
0.003703,0.424051,0.639212,0.037062,0.424067,0
0.003649,0.42466,0.639395,0.043491,0.424676,0
0.012754,0.44169,0.809403,0.815249,0.441874,1
0.00344,0.42495,0.652245,0.051424,0.424964,0
0.015662,0.440706,0.823223,0.892537,0.440984,1
0.01664,0.442941,0.837658,0.860307,0.443253,1
0.002886,0.42425,0.646421,0.060475,0.424259,0
0.002783,0.424053,0.668866,0.089698,0.424062,0
0.014985,0.443509,0.8259,0.881661,0.443762,1
0.00251,0.42475,0.635864,0.043595,0.424757,0
0.003172,0.425024,0.659702,0.093383,0.425036,0
0.002627,0.424951,0.664221,0.136468,0.424959,0
0.003034,0.425172,0.642948,0.05745,0.425183,0
0.015915,0.440479,0.863073,0.879437,0.440767,1
0.016219,0.44312,0.829755,0.867857,0.443416,1
0.016395,0.439323,0.83232,0.876093,0.439629,1
0.003456,0.42531,0.65302,0.110592,0.425324,0
0.003107,0.424942,0.642309,0.071961,0.424954,0
0.002979,0.425518,0.644533,0.058965,0.425529,0
0.015534,0.440085,0.799816,0.778694,0.440359,1
0.017508,0.443783,0.821911,0.803669,0.444128,1
0.003252,0.424849,0.645918,0.05249,0.424862,0
0.00315,0.424569,0.659634,0.07515,0.42458,0
0.016734,0.441135,0.827231,0.816164,0.441452,1
0.003721,0.424382,0.661604,0.078901,0.424398,0
0.014348,0.442719,0.818107,0.789442,0.442951,1
0.003347,0.423927,0.637864,0.049272,0.42394,0
0.013444,0.442707,0.850947,0.876058,0.442912,1
0.00302,0.425076,0.653927,0.069269,0.425087,0
0.012175,0.44154,0.844254,0.897492,0.441708,1
0.004477,0.425173,0.643595,0.045408,0.425196,0
0.017823,0.43969,0.845935,0.858408,0.440051,1
0.014485,0.440556,0.800529,0.848667,0.440794,1
0.016654,0.443047,0.836699,0.891672,0.44336,1
0.015965,0.442196,0.82224,0.867375,0.442484,1
0.018055,0.442551,0.820483,0.861159,0.442919,1
0.00376,0.425196,0.641587,0.060638,0.425213,0
0.003232,0.424379,0.640941,0.052017,0.424391,0
0.002957,0.423479,0.634657,0.037929,0.423489,0
0.016166,0.441888,0.828611,0.84303,0.442184,1
0.003327,0.424747,0.642564,0.043305,0.42476,0
0.014618,0.440945,0.855499,0.887133,0.441188,1
0.01588,0.444066,0.839078,0.810474,0.44435,1
0.01477,0.443527,0.83534,0.931806,0.443773,1
0.003913,0.424538,0.647958,0.089346,0.424556,1
0.019186,0.440456,0.818298,0.825348,0.440873,0
0.003231,0.425487,0.651711,0.056849,0.425499,1
0.002578,0.423648,0.65068,0.055669,0.423656,1
0.017971,0.441117,0.835833,0.84284,0.441483,0
0.003781,0.424542,0.64724,0.040304,0.424559,1
0.003514,0.424554,0.640203,0.086657,0.424569,1
0.015318,0.441981,0.814526,0.832681,0.442246,0
0.002569,0.423754,0.642198,0.046674,0.423762,1
0.004314,0.424981,0.644507,0.068241,0.425003,1
0.003248,0.425741,0.63523,0.04529,0.425753,1
0.002827,0.4243,0.653771,0.070006,0.424309,1
0.0161,0.4374,0.835185,0.853027,0.437696,0
0.016562,0.442804,0.826175,0.82759,0.443113,0
0.014526,0.44023,0.842571,0.874383,0.44047,0
0.002249,0.424182,0.659892,0.1001,0.424188,1
0.003688,0.42433,0.645659,0.036503,0.424346,1
0.003752,0.423619,0.63409,0.049311,0.423636,1
0.002409,0.42504,0.643011,0.058389,0.425046,1
0.019677,0.439897,0.814207,0.905392,0.440337,0
0.0176,0.442533,0.842792,0.86246,0.442883,0
0.015454,0.437786,0.8572,0.929549,0.438059,0
0.002651,0.424813,0.650875,0.051867,0.424821,1
0.003099,0.424374,0.648564,0.058501,0.424385,1
0.003611,0.425354,0.64751,0.058444,0.425369,1
0.003558,0.425213,0.650242,0.060505,0.425227,1
0.015756,0.440583,0.843815,0.831411,0.440864,0
0.003358,0.424692,0.630375,0.034761,0.424705,1
0.013765,0.443743,0.872916,0.934452,0.443956,0
0.003557,0.424943,0.652133,0.059015,0.424957,1
0.003046,0.42502,0.675585,0.116638,0.425031,1
0.016305,0.44238,0.839154,0.850615,0.442681,0
0.003011,0.425608,0.664405,0.10924,0.425619,1
0.002925,0.424687,0.638065,0.040445,0.424697,1
0.003106,0.424418,0.654176,0.076611,0.42443,1
0.003642,0.423904,0.64997,0.063165,0.423919,1
0.013844,0.443358,0.848742,0.87803,0.443574,0
0.002651,0.423944,0.645054,0.094848,0.423953,1
0.003844,0.42517,0.641357,0.075016,0.425188,1
0.002997,0.424612,0.652285,0.061632,0.424623,1
0.018946,0.439729,0.837539,0.890997,0.440137,1
0.010573,0.444505,0.80353,0.826584,0.444631,1
0.019271,0.442333,0.887098,0.959426,0.442752,1
0.003608,0.425083,0.656271,0.048039,0.425098,0
0.017751,0.438495,0.874678,0.853257,0.438854,1
0.015052,0.440087,0.834905,0.792203,0.440344,1
0.003518,0.425304,0.641928,0.054618,0.425319,0
0.016862,0.441717,0.838845,0.877074,0.442038,1
0.021891,0.444067,0.83529,0.818978,0.444607,1
0.016065,0.440227,0.838873,0.83538,0.44052,1
0.003164,0.424665,0.664849,0.087117,0.424677,0
0.0152,0.440781,0.835835,0.861386,0.441043,1
0.018466,0.438803,0.806054,0.788909,0.439191,1
0.021467,0.441456,0.837026,0.878596,0.441977,1
0.003691,0.424732,0.646354,0.052223,0.424748,0
0.017539,0.442994,0.84735,0.841273,0.443341,1
0.00392,0.425444,0.664972,0.093422,0.425462,0
